,Mural|FGF7,Mural|RERGL,Mural|CD36,Mural|TNFAIP6,Mural|SPINT2,Mural|LAMC3,Mural|ISG,Mural|ROBO2,Cancer_Tissue,Cancer_Type
2023_Fonseca_NatGenet_Endometriosis|sample14,0.14285714285714285,0.5274725274725275,0.10989010989010989,0.21978021978021978,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c82,0.45714285714285713,0.44761904761904764,0.09523809523809523,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837134_AB13795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Control,
2021_Wu_NatGenet_Breast|CID44971,0.24615384615384617,0.23076923076923078,0.4,0.06153846153846154,0.0,0.0,0.06153846153846154,,Cancer_Tumor,BRCA
2022_Gur_Cell_Sceleroderma|GSM5837169_AB13836,0.019083969465648856,0.9809160305343512,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST13180617,0.023952095808383235,0.0718562874251497,0.2964071856287425,0.0,0.6077844311377245,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909287_TN-B1-Tum0554,0.14285714285714285,0.15873015873015872,0.15873015873015872,0.23809523809523808,0.0,0.0,0.30158730158730157,,Cancer_Tumor,BRCA
2022_Nee_NatGenet_Breast|GSM5320167_scRNA_brca5,0.7516339869281046,0.24836601307189543,0.0,0.0,0.0,0.0,0.0,,Control,
2021_Chan_CancerCell_SCLC|RU1137,0.6142857142857143,0.04285714285714286,0.04285714285714286,0.05714285714285714,0.1,0.14285714285714285,0.0,,Cancer_Tumor,NSCLC
2020_Litvinukova_Nature_Heart|HCAHeart8287127,0.0,0.017706949977866312,0.12837538733953077,0.0,0.8539176626826029,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13180615,0.05263157894736842,0.05741626794258373,0.37799043062200954,0.0,0.5119617224880383,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494361_SCG-PCA9-N-LG,0.06172839506172839,0.9012345679012346,0.037037037037037035,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2020_Litvinukova_Nature_Heart|HCAHeartST11350192,0.0,0.014291547570436913,0.02000816659861168,0.0,0.9657002858309514,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B011-A-301,0.05263157894736842,0.05263157894736842,0.0,0.0,0.8947368421052632,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H1_S17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeart8287126,0.0,0.011220196353436185,0.201028517999065,0.0,0.7877512856474989,0.0,0.0,,Control,
2022_Reichart_Science_Heart|IC_H02_LV0_premrna,0.0,0.06172224987555998,0.23195619711299154,0.0,0.7063215530114485,0.0,0.0,,Non-malignant disease,
2022_Nee_NatGenet_Breast|GSM5320163_scRNA_brca1,0.6932447397563677,0.3067552602436323,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H41_S00_premrna,0.0,0.022459893048128343,0.20053475935828877,0.0,0.7770053475935829,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7833853,0.0,0.15018315018315018,0.04884004884004884,0.0,0.800976800976801,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494369_SCG-PCA16-T-HG,0.08225108225108226,0.8398268398268398,0.07792207792207792,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2023_Kumar_Nature_Breast|hbca_c152,0.6738197424892703,0.3133047210300429,0.012875536480686695,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c138,0.5629370629370629,0.42482517482517484,0.012237762237762238,0.0,0.0,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H4_S24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|BO_H32_LVN_premrna,0.03007518796992481,0.1368421052631579,0.5353383458646617,0.0,0.29774436090225564,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c101,0.331002331002331,0.6456876456876457,0.023310023310023312,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H39_RV0_premrna,0.0,0.06260671599317018,0.09447922595332954,0.0,0.8429140580535003,0.0,0.0,,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu216218IrisCS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2023_Wang_SciAdv_CRC|s0107_Colon_Tumor,0.058823529411764705,0.5882352941176471,0.0,0.35294117647058826,0.0,0.0,0.0,,Cancer_Tumor,CRC
2020_Litvinukova_Nature_Heart|HCAHeartST11064577,0.0,0.027260018639328983,0.2982292637465051,0.0,0.6745107176141659,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c126,0.4014778325123153,0.5541871921182266,0.04433497536945813,0.0,0.0,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WSSS8123931,0.544,0.072,0.0,0.008,0.072,0.304,0.0,,Control,
2020_Park_Science_Thymus|WSSS8062670,0.17142857142857143,0.825563909774436,0.0,0.0,0.0030075187969924814,0.0,0.0,,Control,
BICCN|HSB628_3_S1,0.0,0.8465116279069768,0.09767441860465116,0.0,0.03255813953488372,0.0,0.023255813953488372,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart9845434,0.0,0.017218973359324236,0.07439896036387264,0.0,0.9083820662768031,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7656534,0.03571428571428571,0.6339285714285714,0.29464285714285715,0.03571428571428571,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c65,0.391304347826087,0.5362318840579711,0.07246376811594203,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c163,0.20031796502384738,0.7694753577106518,0.030206677265500796,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2023_Kumar_Nature_Breast|hbca_c108,0.4833887043189369,0.5166112956810631,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BS_DP1_LV0_premrna,0.010643444605708756,0.18722786647314948,0.4513788098693759,0.0,0.35074987905176586,0.0,0.0,,Non-malignant disease,
