,Organ,Ductal|Gland_MUCL1,Ductal|DEFB4A,T&NK|T&NK_ISG,T&NK|T_CD8_exhausted,T&NK|T_MAIT,T&NK|T_CD8_EMRA,T&NK|T_CD8_EM,T&NK|T_CD4_N&CM,T&NK|T_gdT_TRDV2,T&NK|T_CD8_MHCII,T&NK|NK_CD56,T&NK|T_CD8_N&CM,T&NK|NK_CD16,T&NK|T_CD4_EM_Th22,T&NK|T_CD4_EM_Tfh,T&NK|T_CD4_EM_Treg,T&NK|T_gdT_TRDV1,Monocyte|Classical_general,Monocyte|ISG,Monocyte|Non-classical,Monocyte|Intermediate,B_mature|Naive,B_mature|Memory_switched,B_mature|Memory_unswitched,B_mature|Memory_atypical,Dendritic_classical|DC3,Dendritic_classical|DC2,Dendritic_classical|DC1,Ductal|Gland_LTF,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Endothelial|Venous_activated,Endothelial|Capillary_activated,Endothelial|Arterial,Endothelial|Capillary_general,Endothelial|Lymphatic_LYVE1,Endothelial|Venous_general,Squamous|Myoepithelial,T&NK|T_CD8_activated,T&NK|T_CD4_activated,T&NK|T_CD8_RM,T&NK|T_CD4_RM_Th1,Mural|FGF7,Mural|RERGL,Mural|CD36,Ductal|Enterocyte,Ductal|Gastrointestinal_common,Ductal|Goblet,Ductal|Tuft,T&NK|T_CD4_RM_Th17,T&NK|T&NK_HSP,T&NK|T_CD4_EM_Th1,T&NK|ILC,T&NK|T_CD4_Eff_IL17,T&NK|NK_CXCR6,Endothelial|Sinusoidal,Endothelial|BMP4,Endothelial|Venous_C7,Macrophage|LYVE1,Macrophage|EREG,Monocyte|Classical_IL1R2,Monocyte|HSP,Endothelial|CXCR4,Macrophage|CX3CR1,Monocyte|Classical_CCL4,Monocyte|Classical_FABP5,Ductal|Pancreatobiliary_ductal,Ductal|Pancreatobiliary_acinar,Dendritic_classical|FCGR3A,Dendritic_classical|EGR,Dendritic_classical|LAMP3,B_mature|CCL4,B_mature|HSP,T&NK|T_CD4_EM_Th2,Endothelial|Capillary_BBB,Mural|SPINT2,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|LRRC15,T&NK|T_CD4_CXCL13,T&NK|T_CD4_RM_Treg,Dendritic_classical|ISG,Macrophage|Alveolar,Dendritic_classical|EREG,Dendritic_classical|AS-DC,Mural|TNFAIP6,Squamous|Eccrine,Squamous|Keratinocyte_basal,Squamous|Keratinocyte_spinous,Squamous|MHCII,Fibroblast|GREM2,Fibroblast|IL24,Fibroblast|CLDN1,Macrophage|MATK,Squamous|Corneal,Ductal|Conjunctival,Ductal|KLK7,Ductal|Club,Fibroblast|Corneal,Fibroblast|COX15,Macrophage|HSP,Fibroblast|CD36,Fibroblast|Chondrocyte,Squamous|Keratinocyte_granular,Squamous|HFSC,Endothelial|Venous_ISG,Fibroblast|CCL19,Fibroblast|Dermal-sheath,Ductal|Gland_CA6,T&NK|T_CD8_KLRC2,Endothelial|Capillary_aerocyte,Mural|LAMC3,Ductal|Ependymal,Dendritic_classical|HSP,Dendritic_classical|ACY3,B_mature|EGR,Fibroblast|SYT1,Macrophage|ISG,Fibroblast|ISG,Squamous|Ciliary,T&NK|T_CD4_EM_Th17,B_mature|ISG,Fibroblast|COCH,Endothelial|Lymphatic_HGF,Ductal|Proximal-tubule,Ductal|Ionocyte,Ductal|Thick-ascending,Ductal|Collecting-duct,Endothelial|Venous_DPEP1,Fibroblast|ITGB8,Dendritic_classical|Langerhans,Ductal|AT2,Ductal|AT1,Fibroblast|CLEC14A,Mural|ISG,Squamous|Keratinocyte_activated,Ductal|Submucosal_mucous,Ductal|Submucosal_serous,Squamous|Basal,T&NK|T_CD4_Eff_IL13,Fibroblast|Satellite,Ductal|Gland_SOX17,Ductal|BEST4,Ductal|Colonocyte,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Squamous|McSC,B_mature|GBP,Dendritic_classical|CXCL9,Squamous|cTEC,Ductal|Urothelial,Endothelial|Venous_CXCL10,Ductal|AT0,Ductal|Trophoblast_extravillous,Squamous|Sebaceous,Ductal|Trophoblast_villous,Squamous|Trophoblast,Ductal|thin-limb,Mural|ROBO2,Squamous|Umbrella,Ductal|Gastric,Ductal|Gingival,T&NK|T_CD4_Eff_IFNG
GSE129845_158,Intestine,,,,,0.03180914512922465,,,0.267064280980782,,,0.024519549370444003,0.04970178926441352,,,0.01656726308813784,0.04506295559973492,,,,,,0.19626168224299065,0.514018691588785,0.17757009345794392,,0.14754098360655737,0.13114754098360656,0.2786885245901639,,,,,,,,,,,,,0.21338634857521538,0.027833001988071572,,,,,,0.24549549549549549,0.543918918918919,0.20045045045045046,,0.14976805831676607,,0.12856196156394964,0.021206096752816435,0.024519549370444003,,,,,0.49019607843137253,0.39215686274509803,,,,0.0392156862745098,,,,,,0.21311475409836064,,,0.009345794392523364,,,,,,,,,,,0.19672131147540983,,,,,,,,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,0.03278688524590164,0.102803738317757,,0.0392156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,0.010135135135135136,,,,,,,,,,,,,,,,,,,
GSE129845_159,Intestine,0.0024390243902439024,,,,,,0.012610340479192938,0.25851197982345525,,,,0.023329129886506934,,,,,,,,,,0.2647058823529412,0.0661764705882353,0.6580882352941176,,,,,,,,,,,,,,,,,0.1935687263556116,0.043505674653215635,0.023329129886506934,,,,,0.7335365853658536,0.1951219512195122,0.05914634146341463,,0.06683480453972257,0.011349306431273645,0.287515762925599,0.0403530895334174,,0.02080706179066835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01828499369482976,,,,,,0.011029411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00975609756097561,,,,,,,,,,,,,,,,,,,,
GSE129845_run230_180,Intestine,,,,,0.024907749077490774,,,0.40129151291512916,,,,,,,,,,,,,,0.10526315789473684,0.2982456140350877,0.5614035087719298,,,,,,,,,,,,,,,,,0.1688191881918819,0.014760147601476014,,,,,,0.04116222760290557,0.6561743341404358,0.3026634382566586,,0.026752767527675275,,0.14852398523985239,0.025830258302583026,0.07656826568265683,0.05904059040590406,,,,0.23232323232323232,0.6161616161616161,,,,0.06060606060606061,,,,,,,,,,,,,,,,,0.05350553505535055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03508771929824561,,,,,,,,,,,,,,,
GSE129845_run231_180,Intestine,,,,,0.026022304832713755,,,0.31133828996282525,,,,,,,0.008364312267657992,0.047397769516728624,,,,,,,,,,,,,,,,,,,,,,,,,0.19237918215613384,0.022304832713754646,,0.016728624535315983,,,,0.0387409200968523,0.6440677966101694,0.3171912832929782,,0.14591078066914498,,0.11895910780669144,0.008364312267657992,0.02137546468401487,0.06505576208178439,,,,0.4827586206896552,0.20689655172413793,,,,0.22413793103448276,,,,,,,,,,,,,,,,,0.015799256505576207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08620689655172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_run230_181,Intestine,,,,,,,,0.7170361726954493,,,,0.028004667444574097,,,0.027421236872812137,0.030921820303383897,,,,,,0.3296,0.0432,0.6224,,,0.07042253521126761,0.11971830985915492,,,,,,0.05172413793103448,,0.20689655172413793,0.08620689655172414,,0.5344827586206896,,0.11551925320886815,,,,,,,,0.7051282051282052,0.2948717948717949,,,,,0.007584597432905484,,0.049591598599766626,,,,,,,,0.10344827586206896,,,,,,0.04929577464788732,,0.6830985915492958,0.0048,,,,,,,,,0.023920653442240373,,,0.06338028169014084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014084507042253521,,,0.017241379310344827,,,,,,,,,,,
GSE129845_run231_181,Intestine,,,,0.02963719979560552,,0.032192130812468064,0.011241696474195196,0.7082268778742974,,,,0.011241696474195196,,,,,,,,,,0.38202247191011235,0.028892455858747994,0.5890850722311396,,,0.0684931506849315,0.0821917808219178,,,,,,0.1724137931034483,,0.1896551724137931,0.06896551724137931,0.034482758620689655,0.5172413793103449,,0.10577414409810935,,,,,,,,0.7160493827160493,0.2839506172839506,,0.017373530914665303,,,0.007664793050587634,,0.03832396525293817,,,,,,,,0.017241379310344827,,,,,,0.03424657534246575,,0.726027397260274,,,,,,,,,,0.03832396525293817,,,0.0547945205479452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03424657534246575,,,,,,,,,,,,,,
GSE129845_run230_186,Intestine,,,,,,,0.026726057906458798,0.5478841870824054,,,,,0.02783964365256125,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,0.1452991452991453,0.23931623931623933,0.4700854700854701,,0.051224944320712694,0.011135857461024499,,,,,,0.03870967741935484,0.7806451612903226,0.18064516129032257,,,,0.0556792873051225,0.12026726057906459,0.04899777282850779,0.11024498886414254,,,0.06837606837606838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_run231_186,Intestine,,,,,,,0.04246284501061571,0.5286624203821656,,,,0.008492569002123142,0.03184713375796178,,,,,,,,,,,,,,,,,,,,,0.008620689655172414,,0.06896551724137931,0.1724137931034483,0.27586206896551724,0.4051724137931034,,0.09341825902335456,,,,,,,0.08333333333333333,0.6602564102564102,0.2564102564102564,,,,0.07643312101910828,0.06157112526539278,0.03927813163481953,0.1178343949044586,,,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_run230_187,Intestine,,,,,,,,0.8410958904109589,,,0.07945205479452055,,,,,0.052054794520547946,,,,,,,,,,,0.027777777777777776,0.4166666666666667,,,,,,0.039603960396039604,,0.2079207920792079,0.009900990099009901,,0.6633663366336634,,,,,,,,,,,,,,,,0.00821917808219178,,0.019178082191780823,,,,,,,,0.07920792079207921,,,,,,,,0.5138888888888888,,,,,,,,,,,,,0.027777777777777776,0.013888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_run231_187,Intestine,,,,,,,0.03235294117647059,0.7676470588235295,,,0.09411764705882353,,,,0.05,0.047058823529411764,,,,,,,,,,,0.06329113924050633,0.35443037974683544,,,,,,0.10101010101010101,,0.24242424242424243,0.04040404040404041,,0.5353535353535354,,,,,,,,,,,,,,,,,,0.008823529411764706,,,,,0.8769230769230769,,,0.08080808080808081,0.06153846153846154,,,,,,,0.5443037974683544,,,,,,,,,,,,,0.0379746835443038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_189,Intestine,,,,,0.05491462851868943,,,0.4222427318874019,,,,0.05537609598523304,,,0.005999077065066913,0.09229349330872173,0.011536686663590217,,,,,0.44189852700491,0.19476268412438624,0.3502454991816694,,0.04411764705882353,0.36764705882352944,0.5,,,,,,,,0.014925373134328358,0.5074626865671642,0.208955223880597,0.22388059701492538,,0.0793724042455007,0.004153207198892478,,,,,,0.037037037037037035,0.8271604938271605,0.13580246913580246,,0.06691278264882326,,0.1222888786340563,0.074296262113521,,0.010613751730503,,,0.04477611940298507,,,,,,,,,,,,0.058823529411764705,,0.01309328968903437,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_190,Intestine,,,,,0.042630385487528344,,,0.11383219954648525,,,,,,,,0.029931972789115645,0.019501133786848073,,,,,0.015873015873015872,0.6428571428571429,0.21428571428571427,,0.022988505747126436,0.6091954022988506,0.28735632183908044,,,,,,,,0.054982817869415807,0.5807560137457045,0.13402061855670103,0.13402061855670103,,0.1836734693877551,0.015873015873015872,0.02585034013605442,,0.23728813559322035,0.0847457627118644,0.5423728813559322,,,,,0.024943310657596373,,0.436281179138322,0.053514739229024944,0.033560090702947847,0.02040816326530612,,,0.09621993127147767,0.5,0.43902439024390244,,,,0.06097560975609756,,,,,,0.08045977011494253,,,0.047619047619047616,,,0.13559322033898305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023255813953488372,0.9767441860465116,,0.023809523809523808,,,,,,,,,,,,,,,
GSE129845_192,Intestine,,,,,,,,0.4119380987472365,,,,0.020633750921149593,,,0.0058953574060427415,0.034635224760501106,,,,,,0.31386861313868614,0.024330900243309004,0.6618004866180048,,,,,,,,,,,,0.24675324675324675,0.33766233766233766,0.03896103896103896,0.3181818181818182,,0.22402358142962417,0.020633750921149593,,,,,,0.1827956989247312,0.7688172043010753,0.04838709677419355,,0.054532056005895356,,0.14812085482682388,0.02431834929992631,0.008106116433308769,0.04716285924834193,,,0.05844155844155844,0.20930232558139536,0.7732558139534884,,,,0.01744186046511628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_193,Intestine,,,,0.014993752603082049,0.04956268221574344,,,0.3023740108288213,,,,0.011245314452311536,0.012494793835901708,,0.013744273219491879,0.0937109537692628,,0.6,,,,0.36906854130052724,0.13708260105448156,0.4938488576449912,,,0.14563106796116504,0.07766990291262135,,,,,,0.2318840579710145,,0.043478260869565216,0.2318840579710145,0.10144927536231885,0.3333333333333333,,0.1403581840899625,0.09287796751353602,,,,,,0.08235294117647059,0.49411764705882355,0.4235294117647059,,0.037900874635568516,,0.060807996668054975,0.017076218242399,0.008746355685131196,0.0982923781757601,,,0.014492753623188406,0.058823529411764705,0.9117647058823529,0.32,,0.043478260869565216,0.029411764705882353,0.04,0.04,,,,0.038834951456310676,0.13592233009708737,,,,,,,,,,0.04581424406497293,,,0.4854368932038835,0.038834951456310676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07766990291262135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_195,Intestine,,,,,0.03492063492063492,,,0.45396825396825397,,,,,,,0.050793650793650794,,,,,,,0.13815789473684212,0.3026315789473684,0.5131578947368421,,,,,,,,,,,,,,,,,0.07830687830687831,0.08994708994708994,,,,,,0.08231368186874305,0.6162402669632926,0.3014460511679644,,0.037037037037037035,,0.13333333333333333,0.04021164021164021,0.01904761904761905,0.02857142857142857,,,,0.03225806451612903,0.7741935483870968,,,,0.1935483870967742,,,,,,,,,,,,,,,,,0.033862433862433865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046052631578947366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_196,Intestine,,,,,0.058823529411764705,,0.03601440576230492,0.3169267707082833,,,,,,,0.009603841536614645,0.11644657863145258,,,,,,,0.42473118279569894,0.5376344086021505,,,0.07936507936507936,0.1746031746031746,,,,,,,,,,,,,0.014405762304921969,0.08163265306122448,,,,,,,0.7382075471698113,0.2617924528301887,,0.08043217286914765,,0.09123649459783914,0.03601440576230492,0.06842737094837935,0.030012004801920768,,,,0.052083333333333336,0.875,,,,,,,,,,,0.12698412698412698,,,,,,,,,,0.060024009603841535,,,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.03763440860215054,,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,
GSE129845_208,Intestine,,,,,,,,0.19058553386911595,,,,,,,,0.03616532721010333,0.02123995407577497,,,,,0.06172839506172839,0.49382716049382713,0.37037037037037035,,,,,,,,,,,,0.21374045801526717,0.22137404580152673,0.2366412213740458,0.3282442748091603,,0.3932261768082664,0.014925373134328358,,0.03444316877152698,,,,0.09090909090909091,0.7878787878787878,0.12121212121212122,,,,0.26406429391504016,0.030424799081515498,,0.014925373134328358,,,,,,,,,,,,,,,,,,0.024691358024691357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04938271604938271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_209,Intestine,,,,,,,,0.29874869655891556,,,,,,,,,0.017726798748696558,,,,,,0.6442307692307693,0.2403846153846154,,,0.32,0.41333333333333333,,,,,,,,0.06306306306306306,0.17117117117117117,0.6936936936936937,0.07207207207207207,,0.335245046923879,0.0046923879040667365,0.03180396246089677,0.032846715328467155,,,,,,,,,0.02867570385818561,0.1996871741397289,0.03388946819603754,,0.016684045881126174,,,,0.6756756756756757,0.08108108108108109,,,,0.24324324324324326,,,,,,0.17333333333333334,,,0.028846153846153848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09333333333333334,0.08653846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01020408163265306,0.9897959183673469,,,,,,,,,,,,,,,,,
GSE129845_122,Intestine,0.002793296089385475,,,,0.04371584699453552,,,0.01639344262295082,,,,,,,0.01639344262295082,,0.01092896174863388,,,,,,,,,,,,,,,,,,,,,,,,0.3005464480874317,0.18579234972677597,,0.02185792349726776,,,,0.8198324022346368,0.12290502793296089,0.051675977653631286,0.002793296089385475,0.16393442622950818,0.02185792349726776,0.09836065573770492,0.03825136612021858,0.03278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918032786885246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_123,Intestine,,,0.008,,,,,0.08,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,0.08,0.024,,,,,0.8705483323911815,0.10288298473713962,0.025438100621820236,0.0011305822498586771,0.16,0.104,0.096,0.088,0.072,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_128,Intestine,,,,0.13321799307958476,,,,0.1782006920415225,,,0.04152249134948097,0.00865051903114187,,,0.09515570934256055,0.07785467128027682,,,,,,0.6355311355311355,0.056776556776556776,0.3076923076923077,,,,0.20930232558139536,,,,,,0.6617647058823529,,0.014705882352941176,,,0.3088235294117647,,0.15397923875432526,0.11764705882352941,,0.03633217993079585,,,,0.14,0.56,0.3,,,0.00865051903114187,0.02768166089965398,0.025951557093425604,0.025951557093425604,0.01903114186851211,,,,,0.6470588235294118,0.03225806451612903,,,,0.946236559139785,0.021505376344086023,,,0.011627906976744186,,0.6511627906976745,,,,,,,,,,0.050173010380622836,,,,0.12790697674418605,,,,,,,,,,,,,,,,0.10294117647058823,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014705882352941176,,,,,,,,,,,
GSE129845_129,Intestine,,,,,,,,0.019098548510313215,,,,,,,,,,,,,,0.0784313725490196,0.27450980392156865,0.5686274509803921,,,,,,,,,,,,,,,,,0.32314744079449964,0.09472880061115355,,,,,,0.8645833333333334,0.13541666666666666,,,0.03896103896103896,0.0053475935828877,0.35141329258976317,0.03132161955691368,0.08938120702826585,0.02826585179526356,,,,,,,,,,,,,,,,,,0.0392156862745098,,,,,,,,0.01833460656990069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_135,Intestine,,,,,,,,0.4210076857386849,,,,,,,0.024765157984628524,0.011101622544833475,,,,,,0.7013698630136986,,0.27808219178082194,,,,,,,,,,,,,,,,,0.1596925704526046,0.09052092228864218,,,,,,0.5508982035928144,0.344311377245509,0.10479041916167664,,,0.09735269000853972,0.125533731853117,0.032450896669513236,,0.014517506404782237,,,,,,,,,,,,,,,,,,0.02054794520547945,,,,,,,,0.02305721605465414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_126,Blood,,,,,0.04031465093411996,0.09341199606686332,,0.49262536873156343,0.09931170108161258,,0.025565388397246803,0.16617502458210423,0.08259587020648967,,,,,0.9573333333333334,,0.042666666666666665,,0.7301587301587301,0.2108843537414966,0.05895691609977324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_127,Blood,,,,,,0.2188006482982172,,0.2739059967585089,0.2593192868719611,,0.03079416531604538,0.04538087520259319,0.1458670988654781,,,,,,,,,0.953757225433526,,0.046242774566473986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009724473257698542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01620745542949757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_134,Blood,,,,,0.030425963488843813,0.12373225152129817,0.036511156186612576,0.7008113590263692,,,,0.017241379310344827,0.04158215010141988,0.015212981744421906,,0.016227180527383367,,,,,,0.9461538461538461,0.023076923076923078,0.03076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018255578093306288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_179,Blood,,,,,0.021681804863756225,0.21330208028127748,0.04219162027541752,0.5813067682390859,0.050981541166129504,,0.01054790506885438,0.05039554644008204,0.021974802226779958,,0.007617931438617052,,,0.8914728682170543,,0.04263565891472868,0.06589147286821706,0.75,0.10227272727272728,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_185,Blood,,,,,0.07378335949764521,0.06357927786499215,0.047619047619047616,0.553898482469911,,,0.01936159079016222,0.04709576138147567,0.1946624803767661,,,,,0.6646825396825397,0.09523809523809523,0.22123015873015872,0.018849206349206348,0.5434782608695652,0.18206521739130435,0.21195652173913043,0.0625,0.44642857142857145,0.4107142857142857,0.08928571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05357142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE129845_CD15P,Blood,,,,,,0.17683322517845554,0.04477611940298507,0.4879948085658663,,,0.0136275146009085,0.05872809863724854,0.218040233614536,,,,,0.8427860696517413,,0.13134328358208955,0.025870646766169153,0.6587112171837709,0.26014319809069214,0.081145584725537,,0.5362318840579711,0.37681159420289856,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE148020_20190809chi,Blood,,,,,,0.03271812080536913,,0.1266778523489933,0.27181208053691275,,,0.08053691275167785,0.48825503355704697,,,,,,,0.0657834627683874,,0.5869565217391305,0.20108695652173914,0.14673913043478262,,0.12631578947368421,0.10526315789473684,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9342165372316126,,,,,0.14736842105263157,,0.06521739130434782,,,,,,,,,,,,0.4631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE148020_Hu,Blood,,,,,0.05069124423963134,0.07373271889400922,0.013824884792626729,0.3640552995391705,,,,0.16129032258064516,0.1382488479262673,0.12903225806451613,0.055299539170506916,,0.013824884792626729,0.7923627684964201,,0.20143198090692124,0.006205250596658711,,,,,0.49056603773584906,0.5094339622641509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE148020_Liu,Blood,,,,,,,0.08495575221238938,,,,,,0.8902654867256637,0.024778761061946902,,,,0.8614375745188213,0.0315959802418668,0.09563958439788792,0.011326860841423949,,,,,0.5633270321361059,0.3705103969754253,0.06427221172022685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001890359168241966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE163633_121_OM_CD3,Mouth,,,,0.013714967203339297,,,0.06141920095408467,0.07453786523553965,,,,,,,0.016696481812760882,0.07036374478234943,,,,,,,,,,,,,,,,,,,,,,,,,0.5086463923673226,0.17054263565891473,,,,,,,,,,,,,,0.05366726296958855,,,,,,,,,,,,,,,,,,,,,,,,,,0.017889087656529516,0.012522361359570662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE163633_122_OM_CD3,Mouth,,,,,,0.04,0.02393700787401575,0.05826771653543307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4617322834645669,0.36566929133858267,,,,,,,,,,,,,,0.025196850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025196850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE163633_124_OM_CD3,Mouth,,,0.00924321201617562,0.010687463893703062,,0.04246100519930676,0.036683997689196994,0.11034084344309647,0.008376660889659156,,,,,,,0.01877527440785673,,,,,,,,,,,,,,,,,,,,,,,,,0.30675909878682844,0.42085499711149627,,,,,,,,,,0.0014442518775274408,,0.005777007510109763,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009532062391681109,0.019064124783362217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
